Country/Region,Date,Cases
Saudi Arabia,2020-05-22,67719
Senegal,2020-05-22,2909
Serbia,2020-05-22,11024
Seychelles,2020-05-22,11
Sierra Leone,2020-05-22,606
Singapore,2020-05-22,30426
Slovakia,2020-05-22,1503
Slovenia,2020-05-22,1468
Solomon Islands,2020-05-22,0
Somalia,2020-05-22,1594
South Africa,2020-05-22,20125
South Sudan,2020-05-22,563
Spain,2020-05-22,234824
Sri Lanka,2020-05-22,1068
Sudan,2020-05-22,3138
Summer Olympics 2020,2020-05-22,0
Suriname,2020-05-22,11
Sweden,2020-05-22,33768
Switzerland,2020-05-22,30707
Syria,2020-05-22,59
Taiwan*,2020-05-22,441
Tajikistan,2020-05-22,2350
Tanzania,2020-05-22,509
Thailand,2020-05-22,3037
Timor-Leste,2020-05-22,24
Togo,2020-05-22,363
Tonga,2020-05-22,0
Trinidad and Tobago,2020-05-22,116
Tunisia,2020-05-22,1048
Turkey,2020-05-22,154500
Tuvalu,2020-05-22,0
US,2020-05-22,1607464
Uganda,2020-05-22,175
Ukraine,2020-05-22,20148
United Arab Emirates,2020-05-22,27892
United Kingdom,2020-05-22,3
United Kingdom,2020-05-22,128
United Kingdom,2020-05-22,8
United Kingdom,2020-05-22,129
United Kingdom,2020-05-22,0
United Kingdom,2020-05-22,13
United Kingdom,2020-05-22,151
United Kingdom,2020-05-22,252
United Kingdom,2020-05-22,336
United Kingdom,2020-05-22,302
United Kingdom,2020-05-22,11
United Kingdom,2020-05-22,0
United Kingdom,2020-05-22,0
United Kingdom,2020-05-22,12
United Kingdom,2020-05-22,242825
Uruguay,2020-05-22,753
Uzbekistan,2020-05-22,3028
Vanuatu,2020-05-22,0
Venezuela,2020-05-22,944
Vietnam,2020-05-22,324
West Bank and Gaza,2020-05-22,423
Winter Olympics 2022,2020-05-22,0
Yemen,2020-05-22,205
Zambia,2020-05-22,920
Zimbabwe,2020-05-22,51
Afghanistan,2020-05-23,9952
Albania,2020-05-23,989
Algeria,2020-05-23,8113
Andorra,2020-05-23,762
Angola,2020-05-23,61
Antarctica,2020-05-23,0
Antigua and Barbuda,2020-05-23,25
Argentina,2020-05-23,11353
Armenia,2020-05-23,6302
Australia,2020-05-23,107
Australia,2020-05-23,3087
Australia,2020-05-23,29
Australia,2020-05-23,1061
Australia,2020-05-23,439
Australia,2020-05-23,228
Australia,2020-05-23,1603
Australia,2020-05-23,560
Austria,2020-05-23,16369
Azerbaijan,2020-05-23,3982
Bahamas,2020-05-23,100
Bahrain,2020-05-23,8802
Bangladesh,2020-05-23,32078
Barbados,2020-05-23,92
Belarus,2020-05-23,35244
Belgium,2020-05-23,56810
Belize,2020-05-23,18
Benin,2020-05-23,135
Bhutan,2020-05-23,24
Bolivia,2020-05-23,5915
Bosnia and Herzegovina,2020-05-23,2391
Botswana,2020-05-23,30
Brazil,2020-05-23,351565
Brunei,2020-05-23,141
Bulgaria,2020-05-23,2408
Burkina Faso,2020-05-23,814
Burma,2020-05-23,201
Burundi,2020-05-23,42
Cabo Verde,2020-05-23,371
Cambodia,2020-05-23,124
Cameroon,2020-05-23,4400
Canada,2020-05-23,6818
Canada,2020-05-23,2517
Canada,2020-05-23,1
Canada,2020-05-23,13
Canada,2020-05-23,292
Canada,2020-05-23,121
Canada,2020-05-23,260
Canada,2020-05-23,5
Canada,2020-05-23,1049
Canada,2020-05-23,0
Canada,2020-05-23,25887
Canada,2020-05-23,27
Canada,2020-05-23,47519
Canada,2020-05-23,0
Canada,2020-05-23,630
Canada,2020-05-23,11
Central African Republic,2020-05-23,552
Chad,2020-05-23,648
Chile,2020-05-23,80287
China,2020-05-23,991
China,2020-05-23,593
China,2020-05-23,579
China,2020-05-23,356
China,2020-05-23,139
China,2020-05-23,1592
China,2020-05-23,254
China,2020-05-23,147
China,2020-05-23,169
China,2020-05-23,328
China,2020-05-23,945
China,2020-05-23,1276
China,2020-05-23,1065
China,2020-05-23,68135
China,2020-05-23,1019
China,2020-05-23,217
China,2020-05-23,653
China,2020-05-23,937
China,2020-05-23,155
China,2020-05-23,149
China,2020-05-23,45
China,2020-05-23,75
China,2020-05-23,18
China,2020-05-23,308
China,2020-05-23,788
China,2020-05-23,668
China,2020-05-23,198
China,2020-05-23,563
China,2020-05-23,192
China,2020-05-23,1
China,2020-05-23,3182
China,2020-05-23,76
China,2020-05-23,185
China,2020-05-23,1268
Colombia,2020-05-23,20177
Comoros,2020-05-23,78
Congo (Brazzaville),2020-05-23,487
Congo (Kinshasa),2020-05-23,2025
Costa Rica,2020-05-23,918
Cote d'Ivoire,2020-05-23,2366
Croatia,2020-05-23,2243
Cuba,2020-05-23,1931
Cyprus,2020-05-23,927
Czechia,2020-05-23,8890
Denmark,2020-05-23,187
Denmark,2020-05-23,11
Denmark,2020-05-23,11289
Diamond Princess,2020-05-23,712
Djibouti,2020-05-23,2270
Dominica,2020-05-23,16
Dominican Republic,2020-05-23,14422
Ecuador,2020-05-23,36258
Egypt,2020-05-23,16513
El Salvador,2020-05-23,1819
Equatorial Guinea,2020-05-23,960
Eritrea,2020-05-23,39
Estonia,2020-05-23,1821
Eswatini,2020-05-23,238
Ethiopia,2020-05-23,494
Fiji,2020-05-23,18
Finland,2020-05-23,6785
France,2020-05-23,279
France,2020-05-23,60
France,2020-05-23,156
France,2020-05-23,197
France,2020-05-23,1521
France,2020-05-23,18
France,2020-05-23,452
France,2020-05-23,6
France,2020-05-23,1
France,2020-05-23,39
France,2020-05-23,0
France,2020-05-23,181969
Gabon,2020-05-23,1934
Gambia,2020-05-23,25
Georgia,2020-05-23,728
Germany,2020-05-23,177850
Ghana,2020-05-23,6617
Greece,2020-05-23,2876
Grenada,2020-05-23,22
Guatemala,2020-05-23,3054
Guinea,2020-05-23,3176
Guinea-Bissau,2020-05-23,1114
Guyana,2020-05-23,127
Haiti,2020-05-23,734
Holy See,2020-05-23,12
Honduras,2020-05-23,3477
Hungary,2020-05-23,3713
Iceland,2020-05-23,1804
India,2020-05-23,131423
Indonesia,2020-05-23,21745
Iran,2020-05-23,133521
Iraq,2020-05-23,4272
Ireland,2020-05-23,24582
Israel,2020-05-23,16648
Italy,2020-05-23,229327
Jamaica,2020-05-23,550
Japan,2020-05-23,16410
Jordan,2020-05-23,704
Kazakhstan,2020-05-23,7919
Kenya,2020-05-23,1192
Kiribati,2020-05-23,0
"Korea, North",2020-05-23,0
"Korea, South",2020-05-23,11190
Kosovo,2020-05-23,1025
Kuwait,2020-05-23,20464
Kyrgyzstan,2020-05-23,1365
Laos,2020-05-23,19
Latvia,2020-05-23,1046
Lebanon,2020-05-23,1097
Lesotho,2020-05-23,2
Liberia,2020-05-23,249
Libya,2020-05-23,75
Liechtenstein,2020-05-23,83
Lithuania,2020-05-23,1548
Luxembourg,2020-05-23,3990
MS Zaandam,2020-05-23,9
Madagascar,2020-05-23,488
Malawi,2020-05-23,82
Malaysia,2020-05-23,7185
Maldives,2020-05-23,1313
Mali,2020-05-23,1015
Malta,2020-05-23,609
Marshall Islands,2020-05-23,0
Mauritania,2020-05-23,227
Mauritius,2020-05-23,332
Mexico,2020-05-23,65856
Micronesia,2020-05-23,0
Moldova,2020-05-23,6994
Monaco,2020-05-23,98
Mongolia,2020-05-23,141
Montenegro,2020-05-23,324
Morocco,2020-05-23,7406
Mozambique,2020-05-23,168
Namibia,2020-05-23,20
Nauru,2020-05-23,0
Nepal,2020-05-23,584
Netherlands,2020-05-23,101
Netherlands,2020-05-23,6
Netherlands,2020-05-23,17
Netherlands,2020-05-23,77
Netherlands,2020-05-23,45236
New Zealand,2020-05-23,0
New Zealand,2020-05-23,0
New Zealand,2020-05-23,1504
Nicaragua,2020-05-23,279
Niger,2020-05-23,943
Nigeria,2020-05-23,7526
North Macedonia,2020-05-23,1941
Norway,2020-05-23,8346
Oman,2020-05-23,7257
Pakistan,2020-05-23,54601
Palau,2020-05-23,0
Panama,2020-05-23,10577
Papua New Guinea,2020-05-23,8
Paraguay,2020-05-23,850
Peru,2020-05-23,115754
Philippines,2020-05-23,13777
Poland,2020-05-23,20931
Portugal,2020-05-23,30471
Qatar,2020-05-23,42213
Romania,2020-05-23,17857
Russia,2020-05-23,335882
Rwanda,2020-05-23,325
Saint Kitts and Nevis,2020-05-23,15
Saint Lucia,2020-05-23,18
Saint Vincent and the Grenadines,2020-05-23,18
Samoa,2020-05-23,0
San Marino,2020-05-23,672
Sao Tome and Principe,2020-05-23,251
Saudi Arabia,2020-05-23,70161
Senegal,2020-05-23,2976
Serbia,2020-05-23,11092
Seychelles,2020-05-23,11
Sierra Leone,2020-05-23,621
Singapore,2020-05-23,31068
Slovakia,2020-05-23,1504
Slovenia,2020-05-23,1468
Solomon Islands,2020-05-23,0
Somalia,2020-05-23,1594
South Africa,2020-05-23,21343
South Sudan,2020-05-23,655
Spain,2020-05-23,235290
Sri Lanka,2020-05-23,1089
Sudan,2020-05-23,3378
Summer Olympics 2020,2020-05-23,0
Suriname,2020-05-23,11
Sweden,2020-05-23,34171
Switzerland,2020-05-23,30725
Syria,2020-05-23,70
Taiwan*,2020-05-23,441
Tajikistan,2020-05-23,2551
Tanzania,2020-05-23,509
Thailand,2020-05-23,3040
Timor-Leste,2020-05-23,24
Togo,2020-05-23,373
Tonga,2020-05-23,0
Trinidad and Tobago,2020-05-23,116
Tunisia,2020-05-23,1048
Turkey,2020-05-23,155686
Tuvalu,2020-05-23,0
US,2020-05-23,1627392
Uganda,2020-05-23,198
Ukraine,2020-05-23,20580
United Arab Emirates,2020-05-23,28704
United Kingdom,2020-05-23,3
United Kingdom,2020-05-23,128
United Kingdom,2020-05-23,8
United Kingdom,2020-05-23,129
United Kingdom,2020-05-23,0
United Kingdom,2020-05-23,13
United Kingdom,2020-05-23,152
United Kingdom,2020-05-23,252
United Kingdom,2020-05-23,336
United Kingdom,2020-05-23,302
United Kingdom,2020-05-23,11
United Kingdom,2020-05-23,0
United Kingdom,2020-05-23,0
United Kingdom,2020-05-23,12
United Kingdom,2020-05-23,244332
Uruguay,2020-05-23,764
Uzbekistan,2020-05-23,3115
Vanuatu,2020-05-23,0
Venezuela,2020-05-23,1010
Vietnam,2020-05-23,325
West Bank and Gaza,2020-05-23,423
Winter Olympics 2022,2020-05-23,0
Yemen,2020-05-23,212
Zambia,2020-05-23,920
Zimbabwe,2020-05-23,56
Afghanistan,2020-05-24,10668
Albania,2020-05-24,998
Algeria,2020-05-24,8306
Andorra,2020-05-24,762
Angola,2020-05-24,69
Antarctica,2020-05-24,0
Antigua and Barbuda,2020-05-24,25
Argentina,2020-05-24,12076
Armenia,2020-05-24,6661
Australia,2020-05-24,107
Australia,2020-05-24,3090
Australia,2020-05-24,29
Australia,2020-05-24,1056
Australia,2020-05-24,439
Australia,2020-05-24,228
Australia,2020-05-24,1605
Australia,2020-05-24,560
Austria,2020-05-24,16397
Azerbaijan,2020-05-24,4122
Bahamas,2020-05-24,100
Bahrain,2020-05-24,9138
Bangladesh,2020-05-24,33610
Barbados,2020-05-24,92
Belarus,2020-05-24,36198
Belgium,2020-05-24,57092
Belize,2020-05-24,18
Benin,2020-05-24,191
Bhutan,2020-05-24,24
Bolivia,2020-05-24,6263
Bosnia and Herzegovina,2020-05-24,2401
Botswana,2020-05-24,35
Brazil,2020-05-24,366033
Brunei,2020-05-24,141
Bulgaria,2020-05-24,2427
Burkina Faso,2020-05-24,814
Burma,2020-05-24,201
Burundi,2020-05-24,42
Cabo Verde,2020-05-24,380
Cambodia,2020-05-24,124
Cameroon,2020-05-24,4890
Canada,2020-05-24,6860
Canada,2020-05-24,2517
Canada,2020-05-24,1
Canada,2020-05-24,13
Canada,2020-05-24,292
Canada,2020-05-24,121
Canada,2020-05-24,260
Canada,2020-05-24,5
Canada,2020-05-24,1050
Canada,2020-05-24,0
Canada,2020-05-24,26251
Canada,2020-05-24,27
Canada,2020-05-24,48063
Canada,2020-05-24,0
Canada,2020-05-24,632
Canada,2020-05-24,11
Central African Republic,2020-05-24,604
Chad,2020-05-24,675
Chile,2020-05-24,83996
China,2020-05-24,991
China,2020-05-24,593
China,2020-05-24,579
China,2020-05-24,356
China,2020-05-24,139
China,2020-05-24,1592
China,2020-05-24,254
China,2020-05-24,147
China,2020-05-24,169
China,2020-05-24,328
China,2020-05-24,945
China,2020-05-24,1276
China,2020-05-24,1065
China,2020-05-24,68135
China,2020-05-24,1019
China,2020-05-24,227
China,2020-05-24,653
China,2020-05-24,937
China,2020-05-24,155
China,2020-05-24,149
China,2020-05-24,45
China,2020-05-24,75
China,2020-05-24,18
China,2020-05-24,308
China,2020-05-24,788
China,2020-05-24,668
China,2020-05-24,198
China,2020-05-24,564
China,2020-05-24,192
China,2020-05-24,1
China,2020-05-24,3218
China,2020-05-24,76
China,2020-05-24,185
China,2020-05-24,1268
Colombia,2020-05-24,21175
Comoros,2020-05-24,87
Congo (Brazzaville),2020-05-24,487
Congo (Kinshasa),2020-05-24,2141
Costa Rica,2020-05-24,930
Cote d'Ivoire,2020-05-24,2376
Croatia,2020-05-24,2244
Cuba,2020-05-24,1941
Cyprus,2020-05-24,927
Czechia,2020-05-24,8955
Denmark,2020-05-24,187
Denmark,2020-05-24,12
Denmark,2020-05-24,11360
Diamond Princess,2020-05-24,712
Djibouti,2020-05-24,2270
Dominica,2020-05-24,16
Dominican Republic,2020-05-24,14801
Ecuador,2020-05-24,36756
Egypt,2020-05-24,17265
El Salvador,2020-05-24,1915
Equatorial Guinea,2020-05-24,960
Eritrea,2020-05-24,39
Estonia,2020-05-24,1823
Eswatini,2020-05-24,250
Ethiopia,2020-05-24,582
Fiji,2020-05-24,18
Finland,2020-05-24,6803
France,2020-05-24,328
France,2020-05-24,60
France,2020-05-24,161
France,2020-05-24,197
France,2020-05-24,1587
France,2020-05-24,18
France,2020-05-24,452
France,2020-05-24,6
France,2020-05-24,1
France,2020-05-24,39
France,2020-05-24,0
France,2020-05-24,181410
Gabon,2020-05-24,1934
Gambia,2020-05-24,25
Georgia,2020-05-24,730
Germany,2020-05-24,178281
Ghana,2020-05-24,6683
Greece,2020-05-24,2878
Grenada,2020-05-24,22
Guatemala,2020-05-24,3424
Guinea,2020-05-24,3275
Guinea-Bissau,2020-05-24,1114
Guyana,2020-05-24,135
Haiti,2020-05-24,812
Holy See,2020-05-24,12
Honduras,2020-05-24,3950
Hungary,2020-05-24,3741
Iceland,2020-05-24,1804
India,2020-05-24,138536
Indonesia,2020-05-24,22271
Iran,2020-05-24,135701
Iraq,2020-05-24,4469
Ireland,2020-05-24,24639
Israel,2020-05-24,16661
Italy,2020-05-24,229858
Jamaica,2020-05-24,552
Japan,2020-05-24,16451
Jordan,2020-05-24,708
Kazakhstan,2020-05-24,8531
Kenya,2020-05-24,1214
Kiribati,2020-05-24,0
"Korea, North",2020-05-24,0
"Korea, South",2020-05-24,11206
Kosovo,2020-05-24,1032
Kuwait,2020-05-24,21302
Kyrgyzstan,2020-05-24,1403
Laos,2020-05-24,19
Latvia,2020-05-24,1047
Lebanon,2020-05-24,1114
Lesotho,2020-05-24,2
Liberia,2020-05-24,255
Libya,2020-05-24,75
Liechtenstein,2020-05-24,83
Lithuania,2020-05-24,1558
Luxembourg,2020-05-24,3992
MS Zaandam,2020-05-24,9
Madagascar,2020-05-24,527
Malawi,2020-05-24,83
Malaysia,2020-05-24,7245
Maldives,2020-05-24,1371
Mali,2020-05-24,1030
Malta,2020-05-24,610
Marshall Islands,2020-05-24,0
Mauritania,2020-05-24,237
Mauritius,2020-05-24,332
Mexico,2020-05-24,68620
Micronesia,2020-05-24,0
Moldova,2020-05-24,7093
Monaco,2020-05-24,98
Mongolia,2020-05-24,141
Montenegro,2020-05-24,324
Morocco,2020-05-24,7433
Mozambique,2020-05-24,194
Namibia,2020-05-24,21
Nauru,2020-05-24,0
Nepal,2020-05-24,603
Netherlands,2020-05-24,101
Netherlands,2020-05-24,6
Netherlands,2020-05-24,17
Netherlands,2020-05-24,77
Netherlands,2020-05-24,45445
New Zealand,2020-05-24,0
New Zealand,2020-05-24,0
New Zealand,2020-05-24,1504
Nicaragua,2020-05-24,279
Niger,2020-05-24,945
Nigeria,2020-05-24,7839
North Macedonia,2020-05-24,1978
Norway,2020-05-24,8352
Oman,2020-05-24,7770
Pakistan,2020-05-24,56349
Palau,2020-05-24,0
Panama,2020-05-24,10926
Papua New Guinea,2020-05-24,8
Paraguay,2020-05-24,862
Peru,2020-05-24,119959
Philippines,2020-05-24,14035
Poland,2020-05-24,21326
Portugal,2020-05-24,30623
Qatar,2020-05-24,43714
Romania,2020-05-24,18070
Russia,2020-05-24,344481
Rwanda,2020-05-24,327
Saint Kitts and Nevis,2020-05-24,15
Saint Lucia,2020-05-24,18
Saint Vincent and the Grenadines,2020-05-24,18
Samoa,2020-05-24,0
San Marino,2020-05-24,672
Sao Tome and Principe,2020-05-24,251
